prices,times
927.78,2013-12-10 00:00:00
887.08,2013-12-11 00:00:00
878.17,2013-12-12 00:00:00
897.27,2013-12-13 00:00:00
866.99,2013-12-14 00:00:00
854.62,2013-12-15 00:00:00
789.15,2013-12-16 00:00:00
691.65,2013-12-17 00:00:00
559.36,2013-12-18 00:00:00
677.84,2013-12-19 00:00:00
694.25,2013-12-20 00:00:00
596.12,2013-12-21 00:00:00
650.27,2013-12-22 00:00:00
645.75,2013-12-23 00:00:00
659.94,2013-12-24 00:00:00
668.74,2013-12-25 00:00:00
734.59,2013-12-26 00:00:00
734.27,2013-12-27 00:00:00
738.81,2013-12-28 00:00:00
726.47,2013-12-29 00:00:00
760.52,2013-12-30 00:00:00
755.16,2013-12-31 00:00:00
767.74,2014-01-01 00:00:00
772.53,2014-01-02 00:00:00
825.47,2014-01-03 00:00:00
849.14,2014-01-04 00:00:00
919.41,2014-01-05 00:00:00
936.38,2014-01-06 00:00:00
826.5,2014-01-07 00:00:00
838.32,2014-01-08 00:00:00
853.29,2014-01-09 00:00:00
863.3,2014-01-10 00:00:00
905.72,2014-01-11 00:00:00
867.45,2014-01-12 00:00:00
840.96,2014-01-13 00:00:00
838.05,2014-01-14 00:00:00
860.44,2014-01-15 00:00:00
837.98,2014-01-16 00:00:00
812.9,2014-01-17 00:00:00
840.0,2014-01-18 00:00:00
838.17,2014-01-19 00:00:00
869.15,2014-01-20 00:00:00
869.57,2014-01-21 00:00:00
865.03,2014-01-22 00:00:00
846.97,2014-01-23 00:00:00
808.32,2014-01-24 00:00:00
804.39,2014-01-25 00:00:00
853.51,2014-01-26 00:00:00
891.86,2014-01-27 00:00:00
777.0,2014-01-28 00:00:00
816.85,2014-01-29 00:00:00
817.17,2014-01-30 00:00:00
817.93,2014-01-31 00:00:00
832.52,2014-02-01 00:00:00
836.41,2014-02-02 00:00:00
813.38,2014-02-03 00:00:00
832.36,2014-02-04 00:00:00
830.92,2014-02-05 00:00:00
805.08,2014-02-06 00:00:00
721.32,2014-02-07 00:00:00
701.61,2014-02-08 00:00:00
672.07,2014-02-09 00:00:00
689.65,2014-02-10 00:00:00
697.76,2014-02-11 00:00:00
655.26,2014-02-12 00:00:00
651.91,2014-02-13 00:00:00
623.57,2014-02-14 00:00:00
644.1,2014-02-15 00:00:00
613.85,2014-02-16 00:00:00
645.14,2014-02-17 00:00:00
625.01,2014-02-18 00:00:00
620.99,2014-02-19 00:00:00
593.89,2014-02-20 00:00:00
582.75,2014-02-21 00:00:00
571.06,2014-02-22 00:00:00
622.97,2014-02-23 00:00:00
572.39,2014-02-24 00:00:00
489.31,2014-02-25 00:00:00
567.25,2014-02-26 00:00:00
586.28,2014-02-27 00:00:00
567.2,2014-02-28 00:00:00
560.11,2014-03-01 00:00:00
561.35,2014-03-02 00:00:00
585.79,2014-03-03 00:00:00
675.0,2014-03-04 00:00:00
658.24,2014-03-05 00:00:00
654.55,2014-03-06 00:00:00
617.62,2014-03-07 00:00:00
610.37,2014-03-08 00:00:00
636.17,2014-03-09 00:00:00
621.17,2014-03-10 00:00:00
624.23,2014-03-11 00:00:00
638.07,2014-03-12 00:00:00
639.03,2014-03-13 00:00:00
629.67,2014-03-14 00:00:00
638.07,2014-03-15 00:00:00
629.55,2014-03-16 00:00:00
623.705,2014-03-17 00:00:00
612.622,2014-03-18 00:00:00
610.636,2014-03-19 00:00:00
592.07,2014-03-20 00:00:00
582.303,2014-03-21 00:00:00
561.22,2014-03-22 00:00:00
567.779,2014-03-23 00:00:00
571.418,2014-03-24 00:00:00
582.55,2014-03-25 00:00:00
584.442,2014-03-26 00:00:00
567.64,2014-03-27 00:00:00
503.661,2014-03-28 00:00:00
502.30199999999996,2014-03-29 00:00:00
469.93800000000005,2014-03-30 00:00:00
457.399,2014-03-31 00:00:00
478.7163,2014-04-01 00:00:00
437.515,2014-04-02 00:00:00
447.0822,2014-04-03 00:00:00
448.8792,2014-04-04 00:00:00
464.8259,2014-04-05 00:00:00
460.7028,2014-04-06 00:00:00
457.792,2014-04-07 00:00:00
450.4638,2014-04-08 00:00:00
440.1983,2014-04-09 00:00:00
360.8407,2014-04-10 00:00:00
420.0563,2014-04-11 00:00:00
420.66,2014-04-12 00:00:00
414.9495,2014-04-13 00:00:00
457.6338,2014-04-14 00:00:00
520.1233,2014-04-15 00:00:00
529.1625,2014-04-16 00:00:00
494.4,2014-04-17 00:00:00
478.2312,2014-04-18 00:00:00
501.5515,2014-04-19 00:00:00
497.3177,2014-04-20 00:00:00
492.6733,2014-04-21 00:00:00
484.8533,2014-04-22 00:00:00
487.525,2014-04-23 00:00:00
494.2733,2014-04-24 00:00:00
458.8067,2014-04-25 00:00:00
453.8,2014-04-26 00:00:00
437.9216,2014-04-27 00:00:00
436.92,2014-04-28 00:00:00
443.27,2014-04-29 00:00:00
444.9968,2014-04-30 00:00:00
455.0913,2014-05-01 00:00:00
443.4734,2014-05-02 00:00:00
434.0333,2014-05-03 00:00:00
433.9432,2014-05-04 00:00:00
429.0761,2014-05-05 00:00:00
426.7634,2014-05-06 00:00:00
439.3,2014-05-07 00:00:00
437.3633,2014-05-08 00:00:00
447.4933,2014-05-09 00:00:00
452.505,2014-05-10 00:00:00
436.2833,2014-05-11 00:00:00
439.19,2014-05-12 00:00:00
437.305,2014-05-13 00:00:00
444.2467,2014-05-14 00:00:00
444.25,2014-05-15 00:00:00
445.165,2014-05-16 00:00:00
445.8533,2014-05-17 00:00:00
444.2133,2014-05-18 00:00:00
443.87,2014-05-19 00:00:00
483.4167,2014-05-20 00:00:00
488.7717,2014-05-21 00:00:00
522.6083,2014-05-22 00:00:00
524.475,2014-05-23 00:00:00
523.1083,2014-05-24 00:00:00
569.3767,2014-05-25 00:00:00
579.6217,2014-05-26 00:00:00
569.475,2014-05-27 00:00:00
571.5533,2014-05-28 00:00:00
565.26,2014-05-29 00:00:00
621.1467,2014-05-30 00:00:00
620.5,2014-05-31 00:00:00
640.1617,2014-06-01 00:00:00
656.41,2014-06-02 00:00:00
667.3683,2014-06-03 00:00:00
641.1833,2014-06-04 00:00:00
658.1,2014-06-05 00:00:00
648.63,2014-06-06 00:00:00
651.7083,2014-06-07 00:00:00
649.8983,2014-06-08 00:00:00
643.905,2014-06-09 00:00:00
649.0567,2014-06-10 00:00:00
630.0367,2014-06-11 00:00:00
567.175,2014-06-12 00:00:00
594.6833,2014-06-13 00:00:00
570.0033,2014-06-14 00:00:00
583.41,2014-06-15 00:00:00
592.52,2014-06-16 00:00:00
607.1583,2014-06-17 00:00:00
604.19,2014-06-18 00:00:00
593.3883000000002,2014-06-19 00:00:00
590.055,2014-06-20 00:00:00
591.2567,2014-06-21 00:00:00
595.0367,2014-06-22 00:00:00
586.1482999999997,2014-06-23 00:00:00
582.4149999999997,2014-06-24 00:00:00
561.4716999999998,2014-06-25 00:00:00
579.5867,2014-06-26 00:00:00
598.2367,2014-06-27 00:00:00
594.8717000000001,2014-06-28 00:00:00
598.4883,2014-06-29 00:00:00
637.7549999999999,2014-06-30 00:00:00
643.9350000000002,2014-07-01 00:00:00
648.1075000000002,2014-07-02 00:00:00
640.2838000000003,2014-07-03 00:00:00
627.1288,2014-07-04 00:00:00
627.5812999999998,2014-07-05 00:00:00
631.0025,2014-07-06 00:00:00
619.4950000000002,2014-07-07 00:00:00
620.0474999999997,2014-07-08 00:00:00
620.16,2014-07-09 00:00:00
615.1275000000003,2014-07-10 00:00:00
630.8350000000003,2014-07-11 00:00:00
633.6389951679741,2014-07-12 00:00:00
627.4623228193354,2014-07-13 00:00:00
618.2050265064787,2014-07-14 00:00:00
618.9524999999999,2014-07-15 00:00:00
614.1474999999998,2014-07-16 00:00:00
622.8950000000002,2014-07-17 00:00:00
627.0188000000003,2014-07-18 00:00:00
626.1763000000002,2014-07-19 00:00:00
620.5138,2014-07-20 00:00:00
619.9088000000003,2014-07-21 00:00:00
619.0062999999999,2014-07-22 00:00:00
617.9425000000001,2014-07-23 00:00:00
599.8088,2014-07-24 00:00:00
600.0963000000003,2014-07-25 00:00:00
593.7750000000002,2014-07-26 00:00:00
590.3788,2014-07-27 00:00:00
585.2787999999998,2014-07-28 00:00:00
581.7138,2014-07-29 00:00:00
560.7912999999999,2014-07-30 00:00:00
583.1821057431898,2014-07-31 00:00:00
593.8655273953669,2014-08-01 00:00:00
588.2306991611413,2014-08-02 00:00:00
585.5731940766996,2014-08-03 00:00:00
586.3686859113967,2014-08-04 00:00:00
582.4186267649761,2014-08-05 00:00:00
583.3249999999998,2014-08-06 00:00:00
587.2031590188054,2014-08-07 00:00:00
