prices,times
0.546946,2013-12-04 00:00:00
0.463603,2013-12-05 00:00:00
0.47413999999999995,2013-12-06 00:00:00
0.36508,2013-12-07 00:00:00
0.31995500000000004,2013-12-08 00:00:00
0.320185,2013-12-09 00:00:00
0.46273100000000006,2013-12-10 00:00:00
0.445481,2013-12-11 00:00:00
0.57585,2013-12-12 00:00:00
0.595565,2013-12-14 00:00:00
0.6209560000000001,2013-12-15 00:00:00
0.620889,2013-12-16 00:00:00
0.403906,2013-12-17 00:00:00
0.1997,2013-12-18 00:00:00
0.292272,2013-12-19 00:00:00
0.30650900000000003,2013-12-20 00:00:00
0.271721,2013-12-21 00:00:00
0.30084299999999997,2013-12-22 00:00:00
0.301214,2013-12-23 00:00:00
0.308531,2013-12-24 00:00:00
0.300719,2013-12-25 00:00:00
0.35326199999999996,2013-12-26 00:00:00
0.41966099999999995,2013-12-27 00:00:00
0.383523,2013-12-28 00:00:00
0.367517,2013-12-29 00:00:00
0.379168,2013-12-30 00:00:00
0.48264300000000004,2013-12-31 00:00:00
0.499445,2014-01-01 00:00:00
0.48910699999999996,2014-01-02 00:00:00
0.49135200000000007,2014-01-03 00:00:00
0.673655,2014-01-04 00:00:00
0.648341,2014-01-05 00:00:00
0.592672,2014-01-06 00:00:00
0.585023,2014-01-07 00:00:00
0.522785,2014-01-08 00:00:00
0.565075,2014-01-09 00:00:00
0.554708,2014-01-10 00:00:00
0.648355,2014-01-11 00:00:00
0.598344,2014-01-12 00:00:00
0.5255810000000001,2014-01-13 00:00:00
0.6201369999999999,2014-01-15 00:00:00
0.630242,2014-01-16 00:00:00
0.6382220000000001,2014-01-17 00:00:00
0.5999329999999999,2014-01-18 00:00:00
0.662466,2014-01-19 00:00:00
0.6328020000000001,2014-01-20 00:00:00
0.5715210000000001,2014-01-21 00:00:00
0.648947,2014-01-22 00:00:00
0.815774,2014-02-17 00:00:00
0.659979,2014-02-18 00:00:00
0.845931,2014-02-19 00:00:00
0.7355649999999999,2014-02-20 00:00:00
0.613239,2014-02-21 00:00:00
0.567662,2014-02-22 00:00:00
0.573344,2014-02-23 00:00:00
0.515463,2014-02-24 00:00:00
0.49406400000000006,2014-02-25 00:00:00
0.557674,2014-02-26 00:00:00
0.541639,2014-02-27 00:00:00
0.49308,2014-02-28 00:00:00
0.466946,2014-03-01 00:00:00
0.33536,2014-03-02 00:00:00
0.494208,2014-03-03 00:00:00
0.531876,2014-03-04 00:00:00
0.45656199999999997,2014-03-05 00:00:00
0.44755200000000006,2014-03-06 00:00:00
0.44363400000000003,2014-03-07 00:00:00
0.42600600000000005,2014-03-08 00:00:00
0.409988,2014-03-09 00:00:00
0.400903,2014-03-10 00:00:00
0.388273,2014-03-11 00:00:00
0.394401,2014-03-12 00:00:00
0.321743,2014-03-13 00:00:00
0.31227,2014-03-14 00:00:00
0.298086,2014-03-15 00:00:00
0.298672,2014-03-16 00:00:00
0.288068,2014-03-17 00:00:00
0.277721,2014-03-18 00:00:00
0.28520500000000004,2014-03-19 00:00:00
0.266002,2014-03-20 00:00:00
0.243946,2014-03-21 00:00:00
0.23847,2014-03-22 00:00:00
0.232562,2014-03-23 00:00:00
0.222624,2014-03-24 00:00:00
0.212588,2014-03-25 00:00:00
0.227602,2014-03-26 00:00:00
0.200666,2014-03-27 00:00:00
0.19836700000000002,2014-03-28 00:00:00
0.205325,2014-03-29 00:00:00
0.181603,2014-03-30 00:00:00
